l2_regularization,query_type,quantity,metric,N300_seed_mean,N600_seed_mean,N1200_seed_mean,N2400_seed_mean,percent_change_N300_to_N600,percent_change_N600_to_N1200,percent_change_N1200_to_N2400,Nmax_better_than_Nmin,monotone_decrease,refinement_verdict,criterion
1e-06,off_support,gradient,relative_l2,0.009897758572676005,0.012537208251213983,0.011063440523532449,0.011334586388432877,26.66714548710561,-11.755150733328756,2.4508276997891203,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
1e-06,off_support,gradient,relative_linf,0.027387341020555105,0.027926592878296172,0.016080394629033122,0.01577513581591912,1.968982156158717,-42.41906021579027,-1.89832911539906,True,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
1e-06,off_support,Q,relative_l1,0.020625306183795305,0.029087549471602345,0.02317236609195164,0.023368988143879926,41.02844928651568,-20.335791385333412,0.8485195303235649,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
1e-06,off_support,Q,relative_l2,0.025561813651377652,0.030733169577068925,0.02360226956903072,0.021258939780969825,20.23078642314006,-23.202618233554453,-9.928408711743776,True,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
1e-06,off_support,Q,relative_linf,0.06432569894759492,0.04047671033082064,0.02669913197982408,0.02704514999174415,-37.07536646621384,-34.038285815203075,1.2959897429682246,True,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,on_support,density,relative_l1,0.0012250423274996957,0.005214507419766016,0.006789385971977718,0.007147485275144156,325.6593672488685,30.20186616749256,5.274398961031893,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,on_support,density,relative_l2,0.001589507483052282,0.006167120304120594,0.007652150097861005,0.0075521794835685455,287.9893847544564,24.079792845101146,-1.3064382299610668,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,on_support,density,relative_linf,0.002799109037788926,0.007442481129727808,0.009078868969237056,0.009780301249101423,165.88750310372964,21.987127827210152,7.725987479730231,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,on_support,gradient,relative_l1,0.006384484226201669,0.0102754799282041,0.01098918111688505,0.012442972481791758,60.94455815293488,6.945672549288774,13.229296609489268,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,on_support,gradient,relative_l2,0.008254488184610024,0.011471150810449776,0.010119874699159806,0.011259525935370385,38.96865019247369,-11.779778102638229,11.261515286401695,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,on_support,gradient,relative_linf,0.012821486014873104,0.019938129820897012,0.011856487195080657,0.01469476693665777,55.50560830287925,-40.53360419664859,23.938622754594093,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,on_support,Q,relative_l1,0.0182370615218423,0.02675618752772253,0.02215988467278483,0.023881906617813992,46.71326022384131,-17.178467037485795,7.770897594715492,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,on_support,Q,relative_l2,0.02251121517201517,0.030443275059131764,0.021421340078915465,0.022017742749258735,35.23603602251263,-29.635231303768943,2.7841520098469252,True,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,on_support,Q,relative_linf,0.030376907990046078,0.04560436270261606,0.027361705108495313,0.027904894165513214,50.1283893593111,-40.00200093372705,1.9852163995775611,True,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,off_support,density,relative_l1,0.004672217251370839,0.007338591447501916,0.007623414224156783,0.007989253858251895,57.068711763108965,3.881164099301666,4.7988948696484774,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,off_support,density,relative_l2,0.007730050401937996,0.00928079785534599,0.00831134222600925,0.008427316112629696,20.061285150472077,-10.445822055894768,1.3953689243780696,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,off_support,density,relative_linf,0.019035717160874235,0.015086857282642358,0.01169093672380253,0.013451001913688266,-20.744476527253262,-22.509131591951107,15.054954375916477,True,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,off_support,gradient,relative_l1,0.007747652447388848,0.01117401580362958,0.01183309705993725,0.013272463388171202,44.224536135400626,5.898338322499822,12.163901985619175,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,off_support,gradient,relative_l2,0.010899586537140604,0.012066923548263381,0.010937269761274555,0.011992089749048506,10.70992011619017,-9.361572421260604,9.64427147539817,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,off_support,gradient,relative_linf,0.033070475367179414,0.023396387265646523,0.013765083424058596,0.01399518473570919,-29.252945396526954,-41.16577372494514,1.6716303458678887,True,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,off_support,Q,relative_l1,0.019882533549960932,0.028514895843158593,0.022846894563325743,0.023113046454819246,43.416812407262974,-19.87733467801791,1.164936839690831,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,off_support,Q,relative_l2,0.03276317840511662,0.030152271034640427,0.023316239025487333,0.021515781200727307,-7.969029555656436,-22.671698597095787,-7.721904989873875,True,True,MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.01,off_support,Q,relative_linf,0.11524342088393956,0.039884990613557075,0.026927918708897654,0.028625130997907543,-65.39065717797043,-32.486084878894914,6.302797878133402,True,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,on_support,density,relative_l1,0.0010143746987714035,0.005195987158656608,0.006809365618819552,0.0071923884308662004,412.2354850677875,31.05047050539814,5.624941198458478,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,on_support,density,relative_l2,0.0013014017965632505,0.006143041315939862,0.007644728546334335,0.007583786421654102,372.0326445039834,24.44533828053411,-0.7971783996104806,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,on_support,density,relative_linf,0.002146632441429175,0.007434831603425449,0.008931347611728126,0.009546406768599013,246.34860910214886,20.12844524431713,6.886521313572292,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,on_support,gradient,relative_l1,0.0060493053589156355,0.010384861227375392,0.011059796167881676,0.01248394810545475,71.67030941940949,6.499219640288476,12.876837113046435,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,on_support,gradient,relative_l2,0.007920664049841219,0.011587401511839108,0.010174665791601709,0.011283860665331444,46.29330872922699,-12.191997651880582,10.901536192424896,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,on_support,gradient,relative_linf,0.01328962877136046,0.019738159450627735,0.012062243293623478,0.014384892936074123,48.523030930435375,-38.88871288229531,19.25553635349469,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,on_support,Q,relative_l1,0.017123531278655773,0.027017737445628465,0.022523132428631493,0.023857864783187757,57.781341978833964,-16.63575651381648,5.926051177764011,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,on_support,Q,relative_l2,0.018935007897617397,0.030651376591408968,0.021871684474124284,0.021948962379259623,61.876756308434636,-28.643712268849534,0.3533239756945283,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,on_support,Q,relative_linf,0.028842704718054942,0.04582949308593052,0.029340551327599013,0.027533454430382524,58.89457501966587,-35.97888749808919,-6.159042061069435,True,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,off_support,density,relative_l1,0.004587601373415783,0.007455556588938139,0.007675211316057007,0.008047368908811617,62.515353494782126,2.9461881819094704,4.848825360365436,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,off_support,density,relative_l2,0.007111033154244495,0.009401320374763137,0.008342878321224836,0.008901811124742339,32.20751711938785,-11.258440424810725,6.699520021711694,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,off_support,density,relative_linf,0.01576227023177006,0.015244824778735733,0.012165366999412902,0.01702000096041222,-3.2828104418066397,-20.200020820299734,39.90536381872903,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,off_support,gradient,relative_l1,0.007612760567868187,0.011418471210726344,0.011907389313906053,0.013341025811005934,49.991203702389335,4.281817540691671,12.039889343549111,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,off_support,gradient,relative_l2,0.009828304314686067,0.01247679104091548,0.010978334883162947,0.012096612084501102,26.94754498262614,-12.009948333979512,10.18621870474378,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,off_support,gradient,relative_linf,0.02651377135235952,0.028664617960951128,0.012727264837583277,0.016338260441386865,8.112186606754458,-55.5993913649182,28.372125903598803,True,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,off_support,Q,relative_l1,0.020788090016355863,0.0291727983458742,0.023175506882308673,0.023261148782368696,40.33419291008136,-20.55782031076118,0.3695362543522178,False,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,off_support,Q,relative_l2,0.025588685241027573,0.030682669427436637,0.023837515336782276,0.021621767264293573,19.907174356272254,-22.309512889166616,-9.295214040490668,True,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
0.05,off_support,Q,relative_linf,0.06543086855587694,0.039947948117015325,0.027184812467771585,0.028488317052299345,-38.946327629900864,-31.94941480312838,4.794973612832915,True,False,NO_MONOTONE_DECREASE_OBSERVED,"descriptive independent-cloud enlargement check: all four seed-mean errors decrease strictly with N; clouds are nonnested, so this is not a deterministic support-convergence test and no absolute accuracy threshold was declared"
