source_file,run_directory,method,P0,seed,N,dt,quantity,status,initial_raw_value,endpoint_drift,maximum_absolute_drift,rms_drift,time_of_max_abs_drift,endpoint_relative_drift,maximum_absolute_relative_drift,behavior,renormalization_applied_to_displayed_lw_observables,normalization_note
results/P0_20/midpoint.npz,results/P0_20,midpoint,40.0,12345,1000,0.5,trace,EXTRACTED,1.0000000000000004,-0.008146892764365532,0.4870355927562,0.12091880182946757,1622.3191138343796,-0.008146892764365529,0.4870355927561998,oscillatory/nonmonotonic (55 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
results/P0_20/midpoint.npz,results/P0_20,midpoint,40.0,12345,1000,0.5,energy,EXTRACTED,0.10024538208210043,0.011249437021248684,0.06551203736341138,0.0165515648891785,1622.3191138343796,0.11221900488179551,0.653516760600078,oscillatory/nonmonotonic (53 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
results/P0_40/pbme.npz,results/P0_40,pbme,40.0,12345,1000,0.5,normalization,EXTRACTED,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
results/P0_40/pbme.npz,results/P0_40,pbme,40.0,12345,1000,0.5,trace,EXTRACTED,1.0000000000000004,2.9620750296999176e-13,2.9620750296999176e-13,1.5480652995801804e-13,1500.0,2.962075029699916e-13,2.962075029699916e-13,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
results/P0_40/pbme.npz,results/P0_40,pbme,40.0,12345,1000,0.5,energy,EXTRACTED,0.4004272880708772,1.3378187446733136e-14,6.173130923103898e-08,1.723201767525386e-08,648.5,3.340977961613132e-14,1.541635924175884e-07,oscillatory/nonmonotonic (20 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
results/P0_40/midpoint.npz,results/P0_40,midpoint,40.0,12345,1000,0.5,normalization,EXTRACTED,1.0000000000000004,0.23929041138766882,0.696841417529737,0.23245959857525336,781.0,0.2392904113876687,0.6968414175297367,oscillatory/nonmonotonic (34 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
results/P0_40/midpoint.npz,results/P0_40,midpoint,40.0,12345,1000,0.5,trace,EXTRACTED,1.0000000000000004,0.23929041138840756,0.6968414175302502,0.2324595985755627,781.0,0.23929041138840745,0.6968414175302499,oscillatory/nonmonotonic (34 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
results/P0_40/midpoint.npz,results/P0_40,midpoint,40.0,12345,1000,0.5,energy,EXTRACTED,0.4004272880708772,0.10085506311154485,0.3104173861511645,0.10133426751784692,781.0,0.2518686066512358,0.7752153646836861,oscillatory/nonmonotonic (32 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.125/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.125,pbme,100.0,11,1000,0.125,normalization,EXTRACTED,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.125/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.125,pbme,100.0,11,1000,0.125,trace,EXTRACTED,1.0000000000000004,4.5008441418303846e-13,4.5008441418303846e-13,2.351842156663314e-13,600.0,4.5008441418303826e-13,4.5008441418303826e-13,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.125/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.125,pbme,100.0,11,1000,0.125,energy,EXTRACTED,2.499976382987634,-1.4210854715202004e-13,1.978491104281943e-08,4.995229387407819e-09,306.25,-5.684395585457135e-14,7.91403917951224e-09,oscillatory/nonmonotonic (8 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.125/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.125,midpoint,100.0,11,1000,0.125,normalization,EXTRACTED,1.0000000000000004,340010656967.1438,354275795199.5171,144731630805.8398,533.25,340010656967.1437,354275795199.5169,oscillatory/nonmonotonic (79 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.125/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.125,midpoint,100.0,11,1000,0.125,trace,EXTRACTED,1.0000000000000004,340010656967.43115,354275795199.72766,144731630805.931,533.25,340010656967.431,354275795199.7275,oscillatory/nonmonotonic (79 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.125/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.125,midpoint,100.0,11,1000,0.125,energy,EXTRACTED,2.499976382987634,820566518971.628,855795402961.1554,348703929820.3122,533.375,328229708310.6833,342321395027.91,oscillatory/nonmonotonic (79 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.25/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.25,pbme,100.0,11,1000,0.25,normalization,EXTRACTED,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.25/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.25,pbme,100.0,11,1000,0.25,trace,EXTRACTED,1.0000000000000004,2.2470914018413168e-13,2.2470914018413168e-13,1.1692138299785653e-13,600.0,2.2470914018413158e-13,2.2470914018413158e-13,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.25/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.25,pbme,100.0,11,1000,0.25,energy,EXTRACTED,2.499976382987634,-5.6710192097853e-13,7.914047461810014e-08,1.997900270947516e-08,306.25,-2.2684291133214882e-13,3.1656488899915986e-08,oscillatory/nonmonotonic (10 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.25/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.25,midpoint,100.0,11,1000,0.25,normalization,EXTRACTED,1.0000000000000004,-475113924113.3192,495039283351.90216,202273404600.78342,533.25,-475113924113.31903,495039283351.9019,oscillatory/nonmonotonic (82 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.25/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.25,midpoint,100.0,11,1000,0.25,trace,EXTRACTED,1.0000000000000004,-475113924113.5317,495039283352.0623,202273404600.85544,533.25,-475113924113.5315,495039283352.0621,oscillatory/nonmonotonic (82 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.25/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.25,midpoint,100.0,11,1000,0.25,energy,EXTRACTED,2.499976382987634,-1146614842222.3735,1195821427569.3198,487338767487.3123,533.5,-458650269668.58563,478333089747.1262,oscillatory/nonmonotonic (80 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.5/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.5,pbme,100.0,11,1000,0.5,normalization,EXTRACTED,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.5/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.5,pbme,100.0,11,1000,0.5,trace,EXTRACTED,1.0000000000000004,1.1834977442504169e-13,1.1834977442504169e-13,6.153722829985802e-14,600.0,1.1834977442504164e-13,1.1834977442504164e-13,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.5/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.5,pbme,100.0,11,1000,0.5,energy,EXTRACTED,2.499976382987634,-2.2661872378648695e-12,3.16533216082604e-07,7.990206306322102e-08,306.0,-9.064834585183676e-13,1.266144825353615e-07,oscillatory/nonmonotonic (10 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.5/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.5,midpoint,100.0,11,1000,0.5,normalization,EXTRACTED,1.0000000000000004,208024129274859.47,216746847632101.62,88597379808873.61,533.5,208024129274859.38,216746847632101.53,oscillatory/nonmonotonic (45 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.5/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.5,midpoint,100.0,11,1000,0.5,trace,EXTRACTED,1.0000000000000004,208024129274890.22,216746847632122.72,88597379808882.62,533.5,208024129274890.12,216746847632122.62,oscillatory/nonmonotonic (45 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.5/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed11_dt0.5,midpoint,100.0,11,1000,0.5,energy,EXTRACTED,2.499976382987634,502038998226754.44,523582974565380.3,213460763087662.22,533.5,200817496374419.88,209435168319336.16,oscillatory/nonmonotonic (45 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125,pbme,100.0,29,1000,0.125,normalization,EXTRACTED,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125,pbme,100.0,29,1000,0.125,trace,EXTRACTED,1.0000000000000007,4.4630965589931293e-13,4.4630965589931293e-13,2.336576099018242e-13,600.0,4.4630965589931263e-13,4.4630965589931263e-13,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125,pbme,100.0,29,1000,0.125,energy,EXTRACTED,2.499746749233934,-1.0524914273446484e-13,1.8912009291938148e-08,4.676734801870231e-09,306.875,-4.2103922234009995e-14,7.56557011134583e-09,oscillatory/nonmonotonic (10 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125,midpoint,100.0,29,1000,0.125,normalization,EXTRACTED,1.0000000000000004,-1.3941699237752426e+22,1.9609038760339432e+22,6.583213941040842e+21,493.5,-1.394169923775242e+22,1.9609038760339424e+22,oscillatory/nonmonotonic (19 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125,midpoint,100.0,29,1000,0.125,trace,EXTRACTED,1.0000000000000007,-1.394169923776335e+22,1.9609038760353563e+22,6.58321394104567e+21,493.5,-1.3941699237763342e+22,1.960903876035355e+22,oscillatory/nonmonotonic (19 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125,midpoint,100.0,29,1000,0.125,energy,EXTRACTED,2.499746749233934,-3.5215449135130295e+22,4.959854647072745e+22,1.664043446217682e+22,493.5,-1.4087606732930979e+22,1.9841428531081116e+22,oscillatory/nonmonotonic (19 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25,pbme,100.0,29,1000,0.25,normalization,EXTRACTED,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25,pbme,100.0,29,1000,0.25,trace,EXTRACTED,1.0000000000000007,2.2515322939398175e-13,2.2515322939398175e-13,1.1752831941846068e-13,600.0,2.251532293939816e-13,2.251532293939816e-13,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25,pbme,100.0,29,1000,0.25,energy,EXTRACTED,2.499746749233934,-4.1611158962950867e-13,7.564653259350962e-08,1.8705154357540912e-08,307.0,-1.6646149845260492e-13,3.026167855471442e-08,oscillatory/nonmonotonic (10 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25,midpoint,100.0,29,1000,0.25,normalization,EXTRACTED,1.0000000000000004,5.941655737611315e+20,8.694937521126181e+20,2.770098201089168e+20,493.5,5.941655737611312e+20,8.694937521126178e+20,oscillatory/nonmonotonic (23 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25,midpoint,100.0,29,1000,0.25,trace,EXTRACTED,1.0000000000000007,5.941655737613226e+20,8.694937521129142e+20,2.770098201090114e+20,493.5,5.941655737613222e+20,8.694937521129137e+20,oscillatory/nonmonotonic (23 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25,midpoint,100.0,29,1000,0.25,energy,EXTRACTED,2.499746749233934,1.5234333880936547e+21,2.224781660686899e+21,7.10824589146546e+20,493.5,6.094350911989474e+20,8.900028218333317e+20,oscillatory/nonmonotonic (23 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.5/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.5,pbme,100.0,29,1000,0.5,normalization,EXTRACTED,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.5/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.5,pbme,100.0,29,1000,0.5,trace,EXTRACTED,1.0000000000000007,1.1679546219056647e-13,1.1679546219056647e-13,6.088340564237734e-14,600.0,1.167954621905664e-13,1.167954621905664e-13,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.5/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.5,pbme,100.0,29,1000,0.5,energy,EXTRACTED,2.499746749233934,-1.6653345369377348e-12,3.0259756744754895e-07,7.480766272697223e-08,307.0,-6.662013011710442e-13,1.2105128951174044e-07,oscillatory/nonmonotonic (10 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.5/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.5,midpoint,100.0,29,1000,0.5,normalization,EXTRACTED,1.0000000000000004,1.5835257143009044e+21,2.195350079999495e+21,8.114150382291296e+20,493.5,1.5835257143009036e+21,2.195350079999494e+21,oscillatory/nonmonotonic (20 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.5/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.5,midpoint,100.0,29,1000,0.5,trace,EXTRACTED,1.0000000000000007,1.583525714301215e+21,2.1953500799998411e+21,8.11415038229262e+20,493.5,1.583525714301214e+21,2.1953500799998396e+21,oscillatory/nonmonotonic (20 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.5/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.5,midpoint,100.0,29,1000,0.5,energy,EXTRACTED,2.499746749233934,3.865105054342666e+21,5.391894618420714e+21,1.9833593578801857e+21,493.5,1.5461986521343237e+21,2.1569763497334682e+21,oscillatory/nonmonotonic (20 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.125/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.125,pbme,20.0,11,1000,0.125,normalization,EXTRACTED,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.125/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.125,pbme,20.0,11,1000,0.125,trace,EXTRACTED,1.0000000000000004,2.2997159732085493e-12,2.2997159732085493e-12,1.1939304821472682e-12,2999.875,2.299715973208548e-12,2.299715973208548e-12,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.125/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.125,pbme,20.0,11,1000,0.125,energy,EXTRACTED,0.10004549054164438,2.0233814623793478e-14,1.473120278538964e-09,4.026656688252057e-10,1284.75,2.0224614337186003e-13,1.4724504528525163e-08,oscillatory/nonmonotonic (30 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.125/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.125,midpoint,20.0,11,1000,0.125,normalization,EXTRACTED,1.0000000000000004,-0.1613995441490913,0.16520264575246768,0.11147739408383768,2031.125,-0.16139954414909122,0.1652026457524676,oscillatory/nonmonotonic (740 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.125/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.125,midpoint,20.0,11,1000,0.125,trace,EXTRACTED,1.0000000000000004,-0.1613995441452295,0.16520264575058252,0.11147739408216681,2031.125,-0.16139954414522942,0.16520264575058244,oscillatory/nonmonotonic (740 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.125/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.125,midpoint,20.0,11,1000,0.125,energy,EXTRACTED,0.10004549054164438,-0.017847140256476157,0.01825107499150326,0.01238558162997543,2028.625,-0.1783902518729438,0.18242776253774445,oscillatory/nonmonotonic (724 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.25/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.25,pbme,20.0,11,1000,0.25,normalization,EXTRACTED,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.25/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.25,pbme,20.0,11,1000,0.25,trace,EXTRACTED,1.0000000000000004,1.162847595992389e-12,1.162847595992389e-12,6.058994354996502e-13,3000.0,1.1628475959923884e-12,1.1628475959923884e-12,constant within tolerance,True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.25/pbme.npz,reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.25,pbme,20.0,11,1000,0.25,energy,EXTRACTED,0.10004549054164438,1.8006429680639258e-13,5.892419246977809e-09,1.6106008054498135e-09,1284.75,1.7998242182783842e-12,5.889739972362936e-08,oscillatory/nonmonotonic (37 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.25/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.25,midpoint,20.0,11,1000,0.25,normalization,EXTRACTED,1.0000000000000004,-0.010137783736481998,0.4983669472075195,0.07259225868581634,1360.5,-0.010137783736481993,0.4983669472075193,oscillatory/nonmonotonic (556 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.25/midpoint.npz,reviewer_closure_20260723_194254/step7_dt_P020/seed11_dt0.25,midpoint,20.0,11,1000,0.25,trace,EXTRACTED,1.0000000000000004,-0.010137783734486261,0.49836694720714536,0.0725922586857015,1360.5,-0.010137783734486256,0.49836694720714514,oscillatory/nonmonotonic (556 derivative sign changes),True,raw drift is pre-self-normalization cloud estimator; lw_* observables divide by current raw cloud norm
